기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20194,11620725,조원동,CS100010,커피-음료,35.0,42.0,5.0,2.0,2.0,1.0,7.0
20194,11620735,대학동,CS100010,커피-음료,49.0,64.0,8.0,5.0,9.0,6.0,15.0
20194,11620745,삼성동,CS100010,커피-음료,5.0,6.0,0.0,0.0,0.0,0.0,1.0
20194,11620765,미성동,CS100010,커피-음료,23.0,27.0,4.0,1.0,4.0,1.0,4.0
20194,11620775,난곡동,CS100010,커피-음료,13.0,17.0,0.0,0.0,0.0,0.0,4.0
20194,11650510,서초1동,CS100010,커피-음료,76.0,103.0,7.0,7.0,6.0,6.0,27.0
20194,11650520,서초2동,CS100010,커피-음료,93.0,118.0,4.0,5.0,3.0,4.0,25.0
20194,11650530,서초3동,CS100010,커피-음료,159.0,211.0,6.0,13.0,4.0,9.0,52.0
20194,11650531,서초4동,CS100010,커피-음료,59.0,94.0,4.0,4.0,2.0,2.0,35.0
20194,11650540,잠원동,CS100010,커피-음료,37.0,51.0,10.0,5.0,4.0,2.0,14.0
20194,11650550,반포본동,CS100010,커피-음료,19.0,24.0,4.0,1.0,0.0,0.0,5.0
20194,11650560,반포1동,CS100010,커피-음료,46.0,60.0,13.0,8.0,7.0,4.0,14.0
20194,11650570,반포2동,CS100010,커피-음료,9.0,10.0,0.0,0.0,0.0,0.0,1.0
20194,11650580,반포3동,CS100010,커피-음료,12.0,21.0,10.0,2.0,0.0,0.0,9.0
20194,11650581,반포4동,CS100010,커피-음료,64.0,94.0,6.0,6.0,6.0,6.0,30.0
20194,11650590,방배본동,CS100010,커피-음료,38.0,49.0,2.0,1.0,2.0,1.0,11.0
20194,11650600,방배1동,CS100010,커피-음료,39.0,50.0,4.0,2.0,4.0,2.0,11.0
20194,11650610,방배2동,CS100010,커피-음료,50.0,56.0,5.0,3.0,2.0,1.0,6.0
20194,11650620,방배3동,CS100010,커피-음료,27.0,32.0,0.0,0.0,6.0,2.0,5.0
20194,11650621,방배4동,CS100010,커피-음료,47.0,52.0,2.0,1.0,4.0,2.0,5.0
20194,11650651,양재1동,CS100010,커피-음료,111.0,133.0,7.0,9.0,5.0,7.0,22.0
20194,11650652,양재2동,CS100010,커피-음료,95.0,118.0,8.0,9.0,2.0,2.0,23.0
20194,11650660,내곡동,CS100010,커피-음료,21.0,26.0,19.0,5.0,4.0,1.0,5.0
20194,11680510,신사동,CS100010,커피-음료,154.0,191.0,5.0,10.0,4.0,8.0,37.0
20194,11680521,논현1동,CS100010,커피-음료,124.0,156.0,5.0,8.0,3.0,5.0,32.0
20194,11680531,논현2동,CS100010,커피-음료,143.0,189.0,7.0,14.0,6.0,11.0,46.0
20194,11680545,압구정동,CS100010,커피-음료,106.0,141.0,12.0,17.0,6.0,8.0,35.0
20194,11680565,청담동,CS100010,커피-음료,88.0,109.0,6.0,7.0,6.0,6.0,21.0
20194,11680580,삼성1동,CS100010,커피-음료,89.0,129.0,5.0,6.0,5.0,6.0,40.0
20194,11680590,삼성2동,CS100010,커피-음료,79.0,101.0,7.0,7.0,2.0,2.0,22.0
20194,11680600,대치1동,CS100010,커피-음료,13.0,25.0,12.0,3.0,4.0,1.0,12.0
20194,11680610,대치2동,CS100010,커피-음료,80.0,105.0,8.0,8.0,9.0,9.0,25.0
20194,11680630,대치4동,CS100010,커피-음료,98.0,146.0,10.0,14.0,6.0,8.0,48.0
20194,11680640,역삼1동,CS100010,커피-음료,340.0,475.0,5.0,25.0,4.0,21.0,135.0
20194,11680650,역삼2동,CS100010,커피-음료,92.0,121.0,7.0,9.0,5.0,6.0,29.0
20194,11680655,도곡1동,CS100010,커피-음료,42.0,53.0,2.0,1.0,9.0,5.0,11.0
20194,11680656,도곡2동,CS100010,커피-음료,42.0,56.0,9.0,5.0,5.0,3.0,14.0
20194,11680660,개포1동,CS100010,커피-음료,4.0,4.0,0.0,0.0,25.0,1.0,0.0
20194,11680670,개포2동,CS100010,커피-음료,14.0,17.0,6.0,1.0,12.0,2.0,3.0
20194,11680690,개포4동,CS100010,커피-음료,31.0,35.0,3.0,1.0,3.0,1.0,4.0
20194,11680700,세곡동,CS100010,커피-음료,32.0,43.0,7.0,3.0,5.0,2.0,11.0
20194,11680720,일원본동,CS100010,커피-음료,12.0,13.0,0.0,0.0,0.0,0.0,1.0
20194,11680730,일원1동,CS100010,커피-음료,24.0,26.0,8.0,2.0,0.0,0.0,2.0
20194,11680740,일원2동,CS100010,커피-음료,10.0,13.0,0.0,0.0,0.0,0.0,3.0
20194,11680750,수서동,CS100010,커피-음료,19.0,34.0,6.0,2.0,9.0,3.0,15.0
20194,11710510,풍납1동,CS100010,커피-음료,7.0,10.0,10.0,1.0,10.0,1.0,3.0
20194,11710520,풍납2동,CS100010,커피-음료,27.0,29.0,10.0,3.0,3.0,1.0,2.0
20194,11710531,거여1동,CS100010,커피-음료,16.0,20.0,15.0,3.0,10.0,2.0,4.0
20194,11710532,거여2동,CS100010,커피-음료,9.0,14.0,7.0,1.0,0.0,0.0,5.0
20194,11710540,마천1동,CS100010,커피-음료,11.0,13.0,0.0,0.0,0.0,0.0,2.0
20194,11710550,마천2동,CS100010,커피-음료,14.0,17.0,6.0,1.0,12.0,2.0,3.0
20194,11710561,방이1동,CS100010,커피-음료,44.0,54.0,13.0,7.0,4.0,2.0,10.0
20194,11710562,방이2동,CS100010,커피-음료,46.0,63.0,6.0,4.0,3.0,2.0,17.0
20194,11710566,오륜동,CS100010,커피-음료,4.0,11.0,0.0,0.0,0.0,0.0,7.0
20194,11710570,오금동,CS100010,커피-음료,60.0,67.0,3.0,2.0,3.0,2.0,7.0
20194,11710580,송파1동,CS100010,커피-음료,97.0,113.0,4.0,5.0,3.0,3.0,16.0
20194,11710590,송파2동,CS100010,커피-음료,22.0,27.0,7.0,2.0,4.0,1.0,5.0
20194,11710600,석촌동,CS100010,커피-음료,65.0,81.0,6.0,5.0,9.0,7.0,16.0
20194,11710610,삼전동,CS100010,커피-음료,50.0,59.0,14.0,8.0,5.0,3.0,9.0
20194,11710620,가락본동,CS100010,커피-음료,54.0,74.0,5.0,4.0,4.0,3.0,20.0
20194,11710631,가락1동,CS100010,커피-음료,11.0,16.0,13.0,2.0,6.0,1.0,5.0
20194,11710632,가락2동,CS100010,커피-음료,33.0,40.0,10.0,4.0,13.0,5.0,7.0
20194,11710641,문정1동,CS100010,커피-음료,31.0,38.0,11.0,4.0,8.0,3.0,7.0
20194,11710642,문정2동,CS100010,커피-음료,143.0,213.0,7.0,14.0,5.0,11.0,70.0
20194,11710646,장지동,CS100010,커피-음료,32.0,35.0,0.0,0.0,3.0,1.0,3.0
20194,11710647,위례동,CS100010,커피-음료,17.0,24.0,13.0,3.0,8.0,2.0,7.0
20194,11710650,잠실본동,CS100010,커피-음료,56.0,87.0,8.0,7.0,9.0,8.0,31.0
20194,11710670,잠실2동,CS100010,커피-음료,15.0,24.0,0.0,0.0,0.0,0.0,9.0
20194,11710680,잠실3동,CS100010,커피-음료,34.0,63.0,6.0,4.0,3.0,2.0,29.0
20194,11710690,잠실4동,CS100010,커피-음료,9.0,11.0,0.0,0.0,0.0,0.0,2.0
20194,11710710,잠실6동,CS100010,커피-음료,54.0,95.0,3.0,3.0,3.0,3.0,41.0
20194,11710720,잠실7동,CS100010,커피-음료,4.0,5.0,0.0,0.0,0.0,0.0,1.0
20194,11740515,강일동,CS100010,커피-음료,7.0,14.0,7.0,1.0,0.0,0.0,7.0
20194,11740520,상일동,CS100010,커피-음료,23.0,26.0,19.0,5.0,8.0,2.0,3.0
20194,11740530,명일1동,CS100010,커피-음료,48.0,59.0,5.0,3.0,5.0,3.0,11.0
20194,11740540,명일2동,CS100010,커피-음료,20.0,29.0,7.0,2.0,0.0,0.0,9.0
20194,11740550,고덕1동,CS100010,커피-음료,11.0,16.0,0.0,0.0,6.0,1.0,5.0
20194,11740560,고덕2동,CS100010,커피-음료,8.0,11.0,18.0,2.0,0.0,0.0,3.0
20194,11740570,암사1동,CS100010,커피-음료,31.0,35.0,11.0,4.0,14.0,5.0,4.0
20194,11740580,암사2동,CS100010,커피-음료,19.0,21.0,10.0,2.0,10.0,2.0,2.0
20194,11740590,암사3동,CS100010,커피-음료,9.0,13.0,15.0,2.0,0.0,0.0,4.0
20194,11740600,천호1동,CS100010,커피-음료,21.0,27.0,7.0,2.0,0.0,0.0,6.0
20194,11740610,천호2동,CS100010,커피-음료,59.0,88.0,8.0,7.0,5.0,4.0,29.0
20194,11740620,천호3동,CS100010,커피-음료,29.0,39.0,8.0,3.0,10.0,4.0,10.0
20194,11740640,성내1동,CS100010,커피-음료,59.0,68.0,4.0,3.0,6.0,4.0,9.0
20194,11740650,성내2동,CS100010,커피-음료,41.0,48.0,8.0,4.0,13.0,6.0,7.0
20194,11740660,성내3동,CS100010,커피-음료,62.0,72.0,7.0,5.0,1.0,1.0,10.0
20194,11740685,길동,CS100010,커피-음료,64.0,78.0,6.0,5.0,8.0,6.0,14.0
20194,11740690,둔촌1동,CS100010,커피-음료,1.0,1.0,0.0,0.0,0.0,0.0,0.0
20194,11740700,둔촌2동,CS100010,커피-음료,41.0,48.0,2.0,1.0,0.0,0.0,7.0
20201,11110515,청운효자동,CS100010,커피-음료,87.0,88.0,3.0,3.0,7.0,6.0,1.0
20201,11110530,사직동,CS100010,커피-음료,137.0,176.0,5.0,9.0,2.0,4.0,39.0
20201,11110540,삼청동,CS100010,커피-음료,79.0,90.0,2.0,2.0,2.0,2.0,11.0
20201,11110550,부암동,CS100010,커피-음료,35.0,39.0,0.0,0.0,0.0,0.0,4.0
20201,11110560,평창동,CS100010,커피-음료,23.0,24.0,0.0,0.0,4.0,1.0,1.0
20201,11110570,무악동,CS100010,커피-음료,4.0,9.0,0.0,0.0,0.0,0.0,5.0
20201,11110580,교남동,CS100010,커피-음료,7.0,15.0,0.0,0.0,7.0,1.0,8.0
20201,11110600,가회동,CS100010,커피-음료,55.0,66.0,5.0,3.0,2.0,1.0,11.0
20201,11110615,종로1·2·3·4가동,CS100010,커피-음료,366.0,460.0,5.0,22.0,4.0,17.0,94.0
20201,11110630,종로5·6가동,CS100010,커피-음료,78.0,89.0,1.0,1.0,6.0,5.0,11.0
20201,11110640,이화동,CS100010,커피-음료,72.0,98.0,5.0,5.0,5.0,5.0,26.0
20201,11110650,혜화동,CS100010,커피-음료,108.0,135.0,5.0,7.0,4.0,6.0,27.0
20201,11110670,창신1동,CS100010,커피-음료,21.0,23.0,4.0,1.0,4.0,1.0,2.0
20201,11110680,창신2동,CS100010,커피-음료,10.0,11.0,0.0,0.0,9.0,1.0,1.0
20201,11110690,창신3동,CS100010,커피-음료,7.0,8.0,25.0,2.0,0.0,0.0,1.0
20201,11110700,숭인1동,CS100010,커피-음료,3.0,6.0,0.0,0.0,0.0,0.0,3.0
20201,11110710,숭인2동,CS100010,커피-음료,18.0,30.0,3.0,1.0,0.0,0.0,12.0
20201,11140520,소공동,CS100010,커피-음료,110.0,169.0,5.0,9.0,2.0,3.0,59.0
20201,11140540,회현동,CS100010,커피-음료,92.0,117.0,6.0,7.0,8.0,9.0,25.0
20201,11140550,명동,CS100010,커피-음료,210.0,306.0,6.0,18.0,3.0,10.0,96.0
20201,11140570,필동,CS100010,커피-음료,73.0,104.0,5.0,5.0,4.0,4.0,31.0
20201,11140580,장충동,CS100010,커피-음료,24.0,29.0,10.0,3.0,10.0,3.0,5.0
20201,11140590,광희동,CS100010,커피-음료,93.0,123.0,5.0,6.0,3.0,4.0,30.0
20201,11140605,을지로동,CS100010,커피-음료,93.0,118.0,11.0,13.0,7.0,8.0,25.0
20201,11140615,신당동,CS100010,커피-음료,44.0,56.0,7.0,4.0,5.0,3.0,12.0
20201,11140625,다산동,CS100010,커피-음료,26.0,34.0,9.0,3.0,9.0,3.0,8.0
20201,11140635,약수동,CS100010,커피-음료,14.0,20.0,5.0,1.0,0.0,0.0,6.0
20201,11140645,청구동,CS100010,커피-음료,16.0,17.0,18.0,3.0,6.0,1.0,1.0
20201,11140650,신당5동,CS100010,커피-음료,13.0,17.0,12.0,2.0,0.0,0.0,4.0
20201,11140665,동화동,CS100010,커피-음료,13.0,16.0,6.0,1.0,6.0,1.0,3.0
20201,11140670,황학동,CS100010,커피-음료,11.0,18.0,0.0,0.0,0.0,0.0,7.0
20201,11140680,중림동,CS100010,커피-음료,28.0,39.0,8.0,3.0,5.0,2.0,11.0
20201,11170510,후암동,CS100010,커피-음료,45.0,46.0,7.0,3.0,4.0,2.0,1.0
20201,11170520,용산2가동,CS100010,커피-음료,49.0,57.0,11.0,6.0,4.0,2.0,8.0
20201,11170530,남영동,CS100010,커피-음료,58.0,71.0,7.0,5.0,3.0,2.0,13.0
20201,11170555,청파동,CS100010,커피-음료,65.0,81.0,12.0,10.0,7.0,6.0,16.0
20201,11170560,원효로1동,CS100010,커피-음료,49.0,57.0,2.0,1.0,5.0,3.0,8.0
20201,11170570,원효로2동,CS100010,커피-음료,14.0,14.0,7.0,1.0,0.0,0.0,0.0
20201,11170580,효창동,CS100010,커피-음료,18.0,19.0,11.0,2.0,21.0,4.0,1.0
20201,11170590,용문동,CS100010,커피-음료,13.0,14.0,0.0,0.0,14.0,2.0,1.0
20201,11170625,한강로동,CS100010,커피-음료,138.0,189.0,3.0,5.0,3.0,5.0,51.0
20201,11170630,이촌1동,CS100010,커피-음료,10.0,14.0,0.0,0.0,0.0,0.0,4.0
20201,11170640,이촌2동,CS100010,커피-음료,11.0,11.0,0.0,0.0,9.0,1.0,0.0
20201,11170650,이태원1동,CS100010,커피-음료,47.0,58.0,3.0,2.0,10.0,6.0,11.0
20201,11170660,이태원2동,CS100010,커피-음료,51.0,56.0,2.0,1.0,13.0,7.0,5.0
20201,11170685,한남동,CS100010,커피-음료,120.0,132.0,6.0,8.0,3.0,4.0,12.0
20201,11170690,서빙고동,CS100010,커피-음료,16.0,16.0,0.0,0.0,0.0,0.0,0.0
20201,11170700,보광동,CS100010,커피-음료,19.0,21.0,14.0,3.0,14.0,3.0,2.0
20201,11200520,왕십리2동,CS100010,커피-음료,12.0,15.0,20.0,3.0,13.0,2.0,3.0
20201,11200535,왕십리도선동,CS100010,커피-음료,43.0,56.0,0.0,0.0,4.0,2.0,13.0
20201,11200540,마장동,CS100010,커피-음료,16.0,20.0,0.0,0.0,0.0,0.0,4.0
20201,11200550,사근동,CS100010,커피-음료,54.0,85.0,7.0,6.0,5.0,4.0,31.0
20201,11200560,행당1동,CS100010,커피-음료,32.0,47.0,2.0,1.0,4.0,2.0,15.0
20201,11200570,행당2동,CS100010,커피-음료,13.0,17.0,0.0,0.0,0.0,0.0,4.0
20201,11200580,응봉동,CS100010,커피-음료,9.0,12.0,17.0,2.0,8.0,1.0,3.0
20201,11200590,금호1가동,CS100010,커피-음료,15.0,17.0,6.0,1.0,6.0,1.0,2.0
20201,11200615,금호2·3가동,CS100010,커피-음료,21.0,26.0,12.0,3.0,15.0,4.0,5.0
20201,11200620,금호4가동,CS100010,커피-음료,10.0,15.0,0.0,0.0,0.0,0.0,5.0
20201,11200645,옥수동,CS100010,커피-음료,19.0,24.0,13.0,3.0,17.0,4.0,5.0
20201,11200650,성수1가1동,CS100010,커피-음료,38.0,47.0,11.0,5.0,2.0,1.0,9.0
20201,11200660,성수1가2동,CS100010,커피-음료,119.0,135.0,8.0,11.0,0.0,0.0,16.0
20201,11200670,성수2가1동,CS100010,커피-음료,55.0,66.0,8.0,5.0,6.0,4.0,11.0
20201,11200690,성수2가3동,CS100010,커피-음료,96.0,122.0,7.0,8.0,3.0,3.0,26.0
20201,11200720,송정동,CS100010,커피-음료,6.0,6.0,0.0,0.0,0.0,0.0,0.0
20201,11200790,용답동,CS100010,커피-음료,24.0,33.0,3.0,1.0,3.0,1.0,9.0
20201,11215710,화양동,CS100010,커피-음료,121.0,166.0,4.0,7.0,1.0,2.0,45.0
20201,11215730,군자동,CS100010,커피-음료,42.0,57.0,7.0,4.0,4.0,2.0,15.0
20201,11215740,중곡1동,CS100010,커피-음료,29.0,31.0,3.0,1.0,10.0,3.0,2.0
20201,11215750,중곡2동,CS100010,커피-음료,29.0,33.0,9.0,3.0,9.0,3.0,4.0
20201,11215760,중곡3동,CS100010,커피-음료,24.0,31.0,10.0,3.0,10.0,3.0,7.0
20201,11215770,중곡4동,CS100010,커피-음료,26.0,32.0,9.0,3.0,3.0,1.0,6.0
20201,11215780,능동,CS100010,커피-음료,22.0,29.0,10.0,3.0,10.0,3.0,7.0
20201,11215810,광장동,CS100010,커피-음료,43.0,51.0,10.0,5.0,0.0,0.0,8.0
20201,11215820,자양1동,CS100010,커피-음료,35.0,40.0,8.0,3.0,5.0,2.0,5.0
20201,11215830,자양2동,CS100010,커피-음료,21.0,29.0,14.0,4.0,7.0,2.0,8.0
20201,11215840,자양3동,CS100010,커피-음료,38.0,46.0,4.0,2.0,0.0,0.0,8.0
20201,11215847,자양4동,CS100010,커피-음료,46.0,59.0,10.0,6.0,2.0,1.0,13.0
20201,11215850,구의1동,CS100010,커피-음료,36.0,45.0,7.0,3.0,11.0,5.0,9.0
20201,11215860,구의2동,CS100010,커피-음료,36.0,42.0,5.0,2.0,7.0,3.0,6.0
20201,11215870,구의3동,CS100010,커피-음료,44.0,66.0,5.0,3.0,2.0,1.0,22.0
20201,11230536,용신동,CS100010,커피-음료,74.0,96.0,7.0,7.0,6.0,6.0,22.0
20201,11230545,제기동,CS100010,커피-음료,61.0,62.0,13.0,8.0,5.0,3.0,1.0
20201,11230560,전농1동,CS100010,커피-음료,40.0,56.0,7.0,4.0,4.0,2.0,16.0
20201,11230570,전농2동,CS100010,커피-음료,13.0,22.0,0.0,0.0,0.0,0.0,9.0
20201,11230600,답십리1동,CS100010,커피-음료,20.0,24.0,0.0,0.0,4.0,1.0,4.0
20201,11230610,답십리2동,CS100010,커피-음료,17.0,22.0,9.0,2.0,5.0,1.0,5.0
20201,11230650,장안1동,CS100010,커피-음료,44.0,58.0,16.0,9.0,2.0,1.0,14.0
20201,11230660,장안2동,CS100010,커피-음료,43.0,63.0,13.0,8.0,6.0,4.0,20.0
20201,11230705,청량리동,CS100010,커피-음료,25.0,31.0,3.0,1.0,3.0,1.0,6.0
20201,11230710,회기동,CS100010,커피-음료,57.0,79.0,10.0,8.0,6.0,5.0,22.0
20201,11230720,휘경1동,CS100010,커피-음료,21.0,29.0,3.0,1.0,10.0,3.0,8.0
20201,11230730,휘경2동,CS100010,커피-음료,35.0,36.0,6.0,2.0,0.0,0.0,1.0
20201,11230740,이문1동,CS100010,커피-음료,48.0,62.0,8.0,5.0,8.0,5.0,14.0
20201,11230750,이문2동,CS100010,커피-음료,14.0,15.0,7.0,1.0,7.0,1.0,1.0
20201,11260520,면목2동,CS100010,커피-음료,25.0,30.0,3.0,1.0,0.0,0.0,5.0
20201,11260540,면목4동,CS100010,커피-음료,19.0,20.0,0.0,0.0,10.0,2.0,1.0
20201,11260550,면목5동,CS100010,커피-음료,7.0,8.0,13.0,1.0,0.0,0.0,1.0
20201,11260565,면목본동,CS100010,커피-음료,28.0,37.0,11.0,4.0,14.0,5.0,9.0
20201,11260570,면목7동,CS100010,커피-음료,18.0,21.0,5.0,1.0,0.0,0.0,3.0
20201,11260575,면목3·8동,CS100010,커피-음료,35.0,44.0,7.0,3.0,2.0,1.0,9.0
20201,11260580,상봉1동,CS100010,커피-음료,21.0,34.0,6.0,2.0,6.0,2.0,13.0
20201,11260590,상봉2동,CS100010,커피-음료,34.0,48.0,10.0,5.0,2.0,1.0,14.0
20201,11260600,중화1동,CS100010,커피-음료,15.0,16.0,13.0,2.0,13.0,2.0,1.0
20201,11260610,중화2동,CS100010,커피-음료,26.0,34.0,6.0,2.0,3.0,1.0,8.0
20201,11260620,묵1동,CS100010,커피-음료,30.0,38.0,8.0,3.0,8.0,3.0,8.0
20201,11260630,묵2동,CS100010,커피-음료,21.0,22.0,0.0,0.0,9.0,2.0,1.0
20201,11260655,망우본동,CS100010,커피-음료,42.0,52.0,2.0,1.0,0.0,0.0,10.0
20201,11260660,망우3동,CS100010,커피-음료,10.0,14.0,21.0,3.0,7.0,1.0,4.0
20201,11260680,신내1동,CS100010,커피-음료,33.0,42.0,5.0,2.0,2.0,1.0,9.0
20201,11260690,신내2동,CS100010,커피-음료,12.0,15.0,7.0,1.0,7.0,1.0,3.0
20201,11290525,성북동,CS100010,커피-음료,69.0,75.0,7.0,5.0,5.0,4.0,6.0
20201,11290555,삼선동,CS100010,커피-음료,51.0,65.0,0.0,0.0,2.0,1.0,14.0
20201,11290575,동선동,CS100010,커피-음료,104.0,130.0,4.0,5.0,4.0,5.0,26.0
20201,11290580,돈암1동,CS100010,커피-음료,5.0,5.0,0.0,0.0,20.0,1.0,0.0
20201,11290590,돈암2동,CS100010,커피-음료,7.0,10.0,10.0,1.0,0.0,0.0,3.0
20201,11290600,안암동,CS100010,커피-음료,77.0,109.0,3.0,3.0,2.0,2.0,32.0
20201,11290610,보문동,CS100010,커피-음료,19.0,24.0,4.0,1.0,4.0,1.0,5.0
20201,11290620,정릉1동,CS100010,커피-음료,12.0,17.0,18.0,3.0,0.0,0.0,5.0
20201,11290630,정릉2동,CS100010,커피-음료,11.0,18.0,11.0,2.0,6.0,1.0,7.0
20201,11290640,정릉3동,CS100010,커피-음료,16.0,19.0,11.0,2.0,16.0,3.0,3.0
20201,11290650,정릉4동,CS100010,커피-음료,20.0,23.0,13.0,3.0,4.0,1.0,3.0
20201,11290660,길음1동,CS100010,커피-음료,14.0,25.0,4.0,1.0,12.0,3.0,11.0
20201,11290685,길음2동,CS100010,커피-음료,24.0,31.0,10.0,3.0,3.0,1.0,7.0
20201,11290705,종암동,CS100010,커피-음료,42.0,50.0,4.0,2.0,6.0,3.0,8.0
20201,11290715,월곡1동,CS100010,커피-음료,13.0,19.0,0.0,0.0,5.0,1.0,6.0
20201,11290725,월곡2동,CS100010,커피-음료,38.0,51.0,6.0,3.0,2.0,1.0,13.0
20201,11290760,장위1동,CS100010,커피-음료,14.0,15.0,0.0,0.0,0.0,0.0,1.0
20201,11290770,장위2동,CS100010,커피-음료,11.0,12.0,8.0,1.0,8.0,1.0,1.0
20201,11290780,장위3동,CS100010,커피-음료,6.0,10.0,20.0,2.0,0.0,0.0,4.0
20201,11290810,석관동,CS100010,커피-음료,19.0,27.0,4.0,1.0,11.0,3.0,8.0
20201,11305534,삼양동,CS100010,커피-음료,9.0,12.0,0.0,0.0,8.0,1.0,3.0
20201,11305535,미아동,CS100010,커피-음료,35.0,40.0,5.0,2.0,0.0,0.0,5.0
20201,11305545,송중동,CS100010,커피-음료,36.0,56.0,14.0,8.0,5.0,3.0,20.0
20201,11305555,송천동,CS100010,커피-음료,28.0,35.0,9.0,3.0,11.0,4.0,7.0
20201,11305575,삼각산동,CS100010,커피-음료,14.0,21.0,0.0,0.0,5.0,1.0,7.0
20201,11305595,번1동,CS100010,커피-음료,36.0,44.0,0.0,0.0,7.0,3.0,8.0
20201,11305603,번2동,CS100010,커피-음료,8.0,10.0,0.0,0.0,0.0,0.0,2.0
20201,11305608,번3동,CS100010,커피-음료,15.0,18.0,0.0,0.0,6.0,1.0,3.0
20201,11305615,수유1동,CS100010,커피-음료,20.0,22.0,0.0,0.0,0.0,0.0,2.0
20201,11305625,수유2동,CS100010,커피-음료,15.0,17.0,6.0,1.0,0.0,0.0,2.0
20201,11305635,수유3동,CS100010,커피-음료,54.0,68.0,6.0,4.0,3.0,2.0,14.0
20201,11305645,우이동,CS100010,커피-음료,46.0,58.0,3.0,2.0,2.0,1.0,12.0
20201,11305660,인수동,CS100010,커피-음료,37.0,44.0,2.0,1.0,7.0,3.0,7.0
20201,11320511,창1동,CS100010,커피-음료,21.0,26.0,4.0,1.0,8.0,2.0,5.0
20201,11320512,창2동,CS100010,커피-음료,18.0,19.0,5.0,1.0,5.0,1.0,1.0
20201,11320513,창3동,CS100010,커피-음료,13.0,14.0,7.0,1.0,7.0,1.0,1.0
20201,11320514,창4동,CS100010,커피-음료,15.0,19.0,16.0,3.0,16.0,3.0,4.0
20201,11320515,창5동,CS100010,커피-음료,32.0,46.0,9.0,4.0,7.0,3.0,14.0
20201,11320521,도봉1동,CS100010,커피-음료,26.0,36.0,3.0,1.0,0.0,0.0,10.0
20201,11320522,도봉2동,CS100010,커피-음료,26.0,26.0,4.0,1.0,8.0,2.0,0.0
20201,11320660,쌍문1동,CS100010,커피-음료,27.0,30.0,13.0,4.0,10.0,3.0,3.0
20201,11320670,쌍문2동,CS100010,커피-음료,20.0,25.0,8.0,2.0,4.0,1.0,5.0
20201,11320680,쌍문3동,CS100010,커피-음료,16.0,23.0,13.0,3.0,9.0,2.0,7.0
20201,11320681,쌍문4동,CS100010,커피-음료,6.0,9.0,0.0,0.0,11.0,1.0,3.0
20201,11320690,방학1동,CS100010,커피-음료,32.0,44.0,2.0,1.0,0.0,0.0,12.0
20201,11320700,방학2동,CS100010,커피-음료,13.0,15.0,0.0,0.0,13.0,2.0,2.0
20201,11320710,방학3동,CS100010,커피-음료,16.0,17.0,0.0,0.0,0.0,0.0,1.0
20201,11350560,월계1동,CS100010,커피-음료,27.0,47.0,9.0,4.0,4.0,2.0,20.0
20201,11350570,월계2동,CS100010,커피-음료,17.0,22.0,9.0,2.0,5.0,1.0,5.0
20201,11350580,월계3동,CS100010,커피-음료,16.0,18.0,6.0,1.0,0.0,0.0,2.0
20201,11350595,공릉1동,CS100010,커피-음료,90.0,102.0,6.0,6.0,8.0,8.0,12.0
20201,11350600,공릉2동,CS100010,커피-음료,66.0,91.0,3.0,3.0,4.0,4.0,25.0
20201,11350611,하계1동,CS100010,커피-음료,20.0,30.0,7.0,2.0,3.0,1.0,10.0
20201,11350612,하계2동,CS100010,커피-음료,2.0,2.0,0.0,0.0,0.0,0.0,0.0
20201,11350619,중계본동,CS100010,커피-음료,29.0,38.0,5.0,2.0,11.0,4.0,9.0
20201,11350621,중계1동,CS100010,커피-음료,13.0,25.0,0.0,0.0,4.0,1.0,12.0
20201,11350624,중계4동,CS100010,커피-음료,18.0,27.0,0.0,0.0,7.0,2.0,9.0
20201,11350625,중계2·3동,CS100010,커피-음료,10.0,21.0,0.0,0.0,5.0,1.0,11.0
20201,11350630,상계1동,CS100010,커피-음료,40.0,51.0,4.0,2.0,2.0,1.0,11.0
20201,11350640,상계2동,CS100010,커피-음료,59.0,83.0,4.0,3.0,1.0,1.0,24.0
20201,11350665,상계3·4동,CS100010,커피-음료,20.0,24.0,0.0,0.0,4.0,1.0,4.0
20201,11350670,상계5동,CS100010,커피-음료,24.0,34.0,21.0,7.0,3.0,1.0,10.0
20201,11350695,상계6·7동,CS100010,커피-음료,21.0,38.0,0.0,0.0,0.0,0.0,17.0
20201,11350700,상계8동,CS100010,커피-음료,5.0,8.0,0.0,0.0,0.0,0.0,3.0
20201,11350710,상계9동,CS100010,커피-음료,8.0,8.0,0.0,0.0,0.0,0.0,0.0
20201,11350720,상계10동,CS100010,커피-음료,7.0,8.0,0.0,0.0,0.0,0.0,1.0
20201,11380510,녹번동,CS100010,커피-음료,46.0,53.0,8.0,4.0,6.0,3.0,7.0
20201,11380520,불광1동,CS100010,커피-음료,31.0,41.0,7.0,3.0,2.0,1.0,10.0
20201,11380530,불광2동,CS100010,커피-음료,14.0,16.0,19.0,3.0,0.0,0.0,2.0
20201,11380551,갈현1동,CS100010,커피-음료,32.0,44.0,7.0,3.0,7.0,3.0,12.0
20201,11380552,갈현2동,CS100010,커피-음료,45.0,51.0,4.0,2.0,4.0,2.0,6.0
